# energyFactor	econcomicFactor	constraintViolation	iteration	functionCalls
1.014709787067117567e-03 8.018659960422834798e-01 5.501825590037423552e-05 3.000000000000000000e+00 3.900000000000000000e+01
9.864423034929941086e-04 8.074799546361609570e-01 6.433357960133889719e-06 5.000000000000000000e+00 5.000000000000000000e+01
9.599628067268848068e-04 8.131655821953069907e-01 2.951742528845002767e-05 2.000000000000000000e+00 2.200000000000000000e+01
9.335321309289078447e-04 8.188046720446496840e-01 6.063782813647833336e-06 5.000000000000000000e+00 4.800000000000000000e+01
9.081675132786076396e-04 8.244770064716195890e-01 1.585471796594628557e-05 4.000000000000000000e+00 4.400000000000000000e+01
8.849540819414875286e-04 8.301449180999557198e-01 2.122285448435956567e-05 2.000000000000000000e+00 1.800000000000000000e+01
8.614980754804468007e-04 8.357915618093287868e-01 5.323072039931098232e-06 5.000000000000000000e+00 4.900000000000000000e+01
8.382975967284792386e-04 8.414511605207110057e-01 2.378291604432369866e-06 6.000000000000000000e+00 4.800000000000000000e+01
8.164754583396218899e-04 8.471159592638080049e-01 4.633542883825114700e-06 5.000000000000000000e+00 4.700000000000000000e+01
7.952580841765757250e-04 8.528473754370116122e-01 7.350622426982589275e-05 3.000000000000000000e+00 3.900000000000000000e+01
7.759794899445066150e-04 8.584538755831331303e-01 1.746287857373740593e-05 2.000000000000000000e+00 1.900000000000000000e+01
7.759794899445066150e-04 8.584538755831331303e-01 0.000000000000000000e+00 1.000000000000000000e+00 8.000000000000000000e+00
7.759794899445066150e-04 8.584538755831331303e-01 0.000000000000000000e+00 1.000000000000000000e+00 8.000000000000000000e+00
7.759794899445066150e-04 8.584538755831331303e-01 0.000000000000000000e+00 1.000000000000000000e+00 8.000000000000000000e+00
7.759794899445066150e-04 8.584538755831331303e-01 0.000000000000000000e+00 1.000000000000000000e+00 8.000000000000000000e+00
7.759794899445066150e-04 8.584538755831331303e-01 0.000000000000000000e+00 1.000000000000000000e+00 8.000000000000000000e+00
7.759794899445066150e-04 8.584538755831331303e-01 0.000000000000000000e+00 1.000000000000000000e+00 8.000000000000000000e+00
7.759794899445066150e-04 8.584538755831331303e-01 0.000000000000000000e+00 1.000000000000000000e+00 8.000000000000000000e+00
7.759794899445066150e-04 8.584538755831331303e-01 0.000000000000000000e+00 1.000000000000000000e+00 8.000000000000000000e+00
7.759794899445066150e-04 8.584538755831331303e-01 0.000000000000000000e+00 1.000000000000000000e+00 8.000000000000000000e+00
7.759794899445066150e-04 8.584538755831331303e-01 0.000000000000000000e+00 1.000000000000000000e+00 8.000000000000000000e+00
7.759794899445066150e-04 8.584538755831331303e-01 0.000000000000000000e+00 1.000000000000000000e+00 8.000000000000000000e+00
7.759794899445066150e-04 8.584538755831331303e-01 0.000000000000000000e+00 1.000000000000000000e+00 8.000000000000000000e+00
7.759794899445066150e-04 8.584538755831331303e-01 0.000000000000000000e+00 1.000000000000000000e+00 8.000000000000000000e+00
7.759794899445066150e-04 8.584538755831331303e-01 0.000000000000000000e+00 1.000000000000000000e+00 8.000000000000000000e+00
7.759794899445066150e-04 8.584538755831331303e-01 0.000000000000000000e+00 1.000000000000000000e+00 8.000000000000000000e+00
7.759794899445066150e-04 8.584538755831331303e-01 0.000000000000000000e+00 1.000000000000000000e+00 8.000000000000000000e+00
7.759794899445066150e-04 8.584538755831331303e-01 0.000000000000000000e+00 1.000000000000000000e+00 8.000000000000000000e+00
7.759794899445066150e-04 8.584538755831331303e-01 0.000000000000000000e+00 1.000000000000000000e+00 8.000000000000000000e+00
7.759794899445066150e-04 8.584538755831331303e-01 0.000000000000000000e+00 1.000000000000000000e+00 8.000000000000000000e+00
7.759794899445066150e-04 8.584538755831331303e-01 0.000000000000000000e+00 1.000000000000000000e+00 8.000000000000000000e+00
7.759794899445066150e-04 8.584538755831331303e-01 0.000000000000000000e+00 1.000000000000000000e+00 8.000000000000000000e+00
7.759794899445066150e-04 8.584538755831331303e-01 0.000000000000000000e+00 1.000000000000000000e+00 8.000000000000000000e+00
7.759794899445066150e-04 8.584538755831331303e-01 0.000000000000000000e+00 1.000000000000000000e+00 8.000000000000000000e+00
7.759794899445066150e-04 8.584538755831331303e-01 0.000000000000000000e+00 1.000000000000000000e+00 8.000000000000000000e+00
