# energyFactor	econcomicFactor	constraintViolation	iteration	functionCalls
1.525835720586787847e-03 7.225341408050776071e-01 0.000000000000000000e+00 4.400000000000000000e+01 3.800000000000000000e+01
1.479433960312528766e-03 7.281966327892063218e-01 0.000000000000000000e+00 4.200000000000000000e+01 3.800000000000000000e+01
1.434797247354698598e-03 7.338591160184407824e-01 0.000000000000000000e+00 4.400000000000000000e+01 3.700000000000000000e+01
1.391845134313505908e-03 7.395216170602745276e-01 0.000000000000000000e+00 4.300000000000000000e+01 3.600000000000000000e+01
1.350501720657352198e-03 7.451840994763633264e-01 0.000000000000000000e+00 4.300000000000000000e+01 4.700000000000000000e+01
1.310694798819300039e-03 7.508465964589078334e-01 0.000000000000000000e+00 4.500000000000000000e+01 4.900000000000000000e+01
1.272356326789861975e-03 7.565090688241957739e-01 0.000000000000000000e+00 4.700000000000000000e+01 5.500000000000000000e+01
1.235421493389665931e-03 7.621715481187610886e-01 0.000000000000000000e+00 4.400000000000000000e+01 5.700000000000000000e+01
1.199829127376771153e-03 7.678340071474265560e-01 0.000000000000000000e+00 4.300000000000000000e+01 5.300000000000000000e+01
1.165519720891958167e-03 7.734965076651361127e-01 0.000000000000000000e+00 4.500000000000000000e+01 5.700000000000000000e+01
1.132438867716581031e-03 7.791589957026681112e-01 0.000000000000000000e+00 4.400000000000000000e+01 5.700000000000000000e+01
1.100534030600958633e-03 7.848214641715903772e-01 0.000000000000000000e+00 4.500000000000000000e+01 6.300000000000000000e+01
1.069754874458660014e-03 7.904839640162257819e-01 0.000000000000000000e+00 4.700000000000000000e+01 6.400000000000000000e+01
1.040056180118101564e-03 7.961462933616459958e-01 0.000000000000000000e+00 4.600000000000000000e+01 6.400000000000000000e+01
1.011389756502436990e-03 8.018088403564029853e-01 0.000000000000000000e+00 4.500000000000000000e+01 5.800000000000000000e+01
9.837207091059523359e-04 8.074710999388803323e-01 0.000000000000000000e+00 4.600000000000000000e+01 5.600000000000000000e+01
