# energyFactor	econcomicFactor	constraintViolation	iteration	functionCalls
1.810721943689446410e-03 7.055482709481225578e-01 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.810721943689446410e-03 7.055482709481225578e-01 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.810721943689446410e-03 7.055482709481225578e-01 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.810721943689446410e-03 7.055482709481225578e-01 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.810721943689446410e-03 7.055482709481225578e-01 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.810721943689446410e-03 7.055482709481225578e-01 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.810721943689446410e-03 7.055482709481225578e-01 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.810721943689446410e-03 7.055482709481225578e-01 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.810721943689446410e-03 7.055482709481225578e-01 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.810721943689446410e-03 7.055482709481225578e-01 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.810721943689446410e-03 7.055482709481225578e-01 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.810721943689446410e-03 7.055482709481225578e-01 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.810721943689446410e-03 7.055482709481225578e-01 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.810721943689446410e-03 7.055482709481225578e-01 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.810721943689446410e-03 7.055482709481225578e-01 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.810721943689446410e-03 7.055482709481225578e-01 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.810721943689446410e-03 7.055482709481225578e-01 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.810721943689446410e-03 7.055482709481225578e-01 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.810721943689446410e-03 7.055482709481225578e-01 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.810721943689446410e-03 7.055482709481225578e-01 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.810721943689446410e-03 7.055482709481225578e-01 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.810721943689446410e-03 7.055482709481225578e-01 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.810721943689446410e-03 7.055482709481225578e-01 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.810721943689446410e-03 7.055482709481225578e-01 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.810721943689446410e-03 7.055482709481225578e-01 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.810721943689446410e-03 7.055482709481225578e-01 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.810721943689446410e-03 7.055482709481225578e-01 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.810721943689446410e-03 7.055482709481225578e-01 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.810721943689446410e-03 7.055482709481225578e-01 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.810721943689446410e-03 7.055482709481225578e-01 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.810721943689446410e-03 7.055482709481225578e-01 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.810721943689446410e-03 7.055482709481225578e-01 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.810721943689446410e-03 7.055482709481225578e-01 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.810721943689446410e-03 7.055482709481225578e-01 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.810721943689446410e-03 7.055482709481225578e-01 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.810721943689446410e-03 7.055482709481225578e-01 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.810721943689446410e-03 7.055482709481225578e-01 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.810721943689446410e-03 7.055482709481225578e-01 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.810721943689446410e-03 7.055482709481225578e-01 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.810721943689446410e-03 7.055482709481225578e-01 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.810721943689446410e-03 7.055482709481225578e-01 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.810721943689446410e-03 7.055482709481225578e-01 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.810721943689446410e-03 7.055482709481225578e-01 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.810721943689446410e-03 7.055482709481225578e-01 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.810721943689446410e-03 7.055482709481225578e-01 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.810721943689446410e-03 7.055482709481225578e-01 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.810721943689446410e-03 7.055482709481225578e-01 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.810721943689446410e-03 7.055482709481225578e-01 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.810721943689446410e-03 7.055482709481225578e-01 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
